Name                                                                            Type                Forward_MACs    FPercent    Memory         MPercent    Params      PPercent    InShape        OutShape
/stages/stages.2/blocks/blocks.1/context_module/main/Add_1                      Add                 5,184           0.00%       41,472         0.00%       0           0.00%       1x16x324x1     1x16x324x1
/stages/stages.2/blocks/blocks.1/context_module/main/Div_1                      Div                 663,552         0.01%       1,327,104      0.12%       0           0.00%       1x16x324x32    1x16x324x32
/stages/stages.2/blocks/blocks.1/context_module/main/Transpose_3                Transpose           0               0.00%       1,327,104      0.12%       0           0.00%       1x16x324x32    1x16x32x324
/stages/stages.2/blocks/blocks.1/context_module/main/Concat_3                   Concat              0               0.00%       40             0.00%       1           0.00%       1              4
/stages/stages.2/blocks/blocks.1/context_module/main/Reshape_3                  Reshape             0               0.00%       1,327,104      0.12%       0           0.00%       1x16x32x324    1x512x18x18
/stages/stages.2/blocks/blocks.1/context_module/main/proj/conv/Conv             Conv                42,550,272      0.63%       1,188,864      0.11%       131,328     0.27%       1x512x18x18    1x256x18x18
/stages/stages.2/blocks/blocks.1/context_module/Add                             Add                 82,944          0.00%       663,552        0.06%       0           0.00%       1x256x18x18    1x256x18x18
/stages/stages.2/blocks/blocks.1/local_module/main/inverted_conv/conv/Conv      Conv                85,266,432      1.27%       3,706,880      0.34%       263,168     0.54%       1x256x18x18    1x1024x18x18
/stages/stages.2/blocks/blocks.1/local_module/main/inverted_conv/act/HardSwish  HardSwish           1,658,880       0.02%       2,654,208      0.24%       0           0.00%       1x1024x18x18   1x1024x18x18
/stages/stages.2/blocks/blocks.1/local_module/main/depth_conv/conv/Conv         Conv                3,317,760       0.05%       2,695,168      0.25%       10,240      0.02%       1x1024x18x18   1x1024x18x18
/stages/stages.2/blocks/blocks.1/local_module/main/depth_conv/act/HardSwish     HardSwish           1,658,880       0.02%       2,654,208      0.24%       0           0.00%       1x1024x18x18   1x1024x18x18
/stages/stages.2/blocks/blocks.1/local_module/main/point_conv/conv/Conv         Conv                85,017,600      1.26%       1,713,152      0.16%       262,400     0.54%       1x1024x18x18   1x256x18x18
